Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/09 @ 13:00:00,1,9,13,3.9,1.79,0.0034544821644508453,101.35,0.69,-1.11,80.43,41,73,6.5
2002/01/09 @ 14:00:00,1,9,14,3.5,1.56,0.0034557879153108784,101.35,0.71,-1.11,83.32,206,58,6.6
2002/01/09 @ 15:00:00,1,9,15,1.8,0.19,0.0031903820182229807,101.35,0.74,-2.06,0.0,0,0,5.5
2002/01/09 @ 16:00:00,1,9,16,1.4,0.19,0.003352399183809493,101.34,0.8,-1.47,0.0,0,0,5.0
2002/01/09 @ 17:00:00,1,9,17,1.9,1.04,0.003737640416746892,101.35,0.86,-0.16,0.0,0,0,4.5
2002/01/09 @ 18:00:00,1,9,18,2.2,1.39,0.003863801894300493,101.35,0.87,0.24,0.0,0,0,4.3
2002/01/09 @ 19:00:00,1,9,19,1.8,1.13,0.003841075029781104,101.35,0.89,0.16,0.0,0,0,3.8
2002/01/09 @ 20:00:00,1,9,20,1.3,0.58,0.00366305374592146,101.35,0.88,-0.41,0.0,0,0,3.6
2002/01/09 @ 21:00:00,1,9,21,1.5,0.96,0.0038438515153324834,101.35,0.91,0.17,0.0,0,0,2.9
2002/01/09 @ 22:00:00,1,9,22,0.9,0.55,0.0038025624612132505,101.36,0.94,0.02,0.0,0,0,2.2
